Local Authority,Specimen date,Cases (new),Cumulative cases,"Cumulative incidence per 100,000 population",Testing episodes (new),Cumulative testing episodes
Unknown,10/08/2020,0,141,,33,6054
Unknown,09/08/2020,0,141,,17,6021
Unknown,08/08/2020,0,141,,9,6004
Unknown,07/08/2020,0,141,,35,5995
Unknown,06/08/2020,0,141,,32,5960
Unknown,05/08/2020,0,141,,50,5928
Unknown,04/08/2020,0,141,,22,5878
Unknown,03/08/2020,0,141,,28,5856
Unknown,02/08/2020,0,141,,20,5828
Unknown,01/08/2020,0,141,,35,5808
Unknown,31/07/2020,0,141,,64,5773
Unknown,30/07/2020,0,141,,126,5709
Unknown,29/07/2020,0,141,,173,5583
Unknown,28/07/2020,0,141,,30,5410
Unknown,27/07/2020,1,141,,45,5380
Unknown,26/07/2020,1,140,,20,5335
Unknown,25/07/2020,1,139,,18,5315
Unknown,24/07/2020,0,138,,44,5297
Unknown,23/07/2020,0,138,,37,5253
Unknown,22/07/2020,1,138,,68,5216
Unknown,21/07/2020,0,137,,87,5148
Unknown,20/07/2020,0,137,,45,5061
Unknown,19/07/2020,0,137,,23,5016
Unknown,18/07/2020,0,137,,24,4993
Unknown,17/07/2020,0,137,,49,4969
Unknown,16/07/2020,1,137,,40,4920
Unknown,15/07/2020,0,136,,49,4880
Unknown,14/07/2020,0,136,,61,4831
Unknown,13/07/2020,0,136,,48,4770
Unknown,12/07/2020,0,136,,19,4722
Unknown,11/07/2020,0,136,,25,4703
Unknown,10/07/2020,0,136,,32,4678
Unknown,09/07/2020,0,136,,53,4646
Unknown,08/07/2020,0,136,,41,4593
Unknown,07/07/2020,0,136,,29,4552
Unknown,06/07/2020,0,136,,39,4523
Unknown,05/07/2020,0,136,,33,4484
Unknown,04/07/2020,1,136,,37,4451
Unknown,03/07/2020,1,135,,45,4414
Unknown,02/07/2020,0,134,,55,4369
Unknown,01/07/2020,0,134,,37,4314
Unknown,30/06/2020,0,134,,45,4277
Unknown,29/06/2020,1,134,,48,4232
Unknown,28/06/2020,0,133,,23,4184
Unknown,27/06/2020,0,133,,63,4161
Unknown,26/06/2020,0,133,,66,4098
Unknown,25/06/2020,2,133,,93,4032
Unknown,24/06/2020,5,131,,75,3939
Unknown,23/06/2020,15,126,,141,3864
Unknown,22/06/2020,4,111,,131,3723
Unknown,21/06/2020,4,107,,114,3592
Unknown,20/06/2020,1,103,,43,3478
Unknown,19/06/2020,14,102,,136,3435
Unknown,18/06/2020,3,88,,103,3299
Unknown,17/06/2020,0,85,,31,3196
Unknown,16/06/2020,0,85,,34,3165
Unknown,15/06/2020,1,85,,31,3131
Unknown,14/06/2020,0,84,,14,3100
Unknown,13/06/2020,0,84,,18,3086
Unknown,12/06/2020,0,84,,72,3068
Unknown,11/06/2020,0,84,,35,2996
Unknown,10/06/2020,1,84,,50,2961
Unknown,09/06/2020,0,83,,68,2911
Unknown,08/06/2020,0,83,,56,2843
Unknown,07/06/2020,0,83,,54,2787
Unknown,06/06/2020,0,83,,40,2733
Unknown,05/06/2020,0,83,,65,2693
Unknown,04/06/2020,0,83,,98,2628
Unknown,03/06/2020,0,83,,128,2530
Unknown,02/06/2020,1,83,,76,2402
Unknown,01/06/2020,0,82,,105,2326
Unknown,31/05/2020,0,82,,45,2221
Unknown,30/05/2020,1,82,,34,2176
Unknown,29/05/2020,0,81,,81,2142
Unknown,28/05/2020,0,81,,55,2061
Unknown,27/05/2020,0,81,,44,2006
Unknown,26/05/2020,0,81,,43,1962
Unknown,25/05/2020,1,81,,41,1919
Unknown,24/05/2020,1,80,,20,1878
Unknown,23/05/2020,0,79,,59,1858
Unknown,22/05/2020,0,79,,29,1799
Unknown,21/05/2020,0,79,,33,1770
Unknown,20/05/2020,0,79,,37,1737
Unknown,19/05/2020,3,79,,44,1700
Unknown,18/05/2020,2,76,,12,1656
Unknown,17/05/2020,1,74,,22,1644
Unknown,16/05/2020,1,73,,29,1622
Unknown,15/05/2020,0,72,,33,1593
Unknown,14/05/2020,0,72,,20,1560
Unknown,13/05/2020,2,72,,42,1540
Unknown,12/05/2020,1,70,,32,1498
Unknown,11/05/2020,0,69,,13,1466
Unknown,10/05/2020,0,69,,18,1453
Unknown,09/05/2020,0,69,,15,1435
Unknown,08/05/2020,0,69,,16,1420
Unknown,07/05/2020,0,69,,45,1404
Unknown,06/05/2020,1,69,,59,1359
Unknown,05/05/2020,1,68,,61,1300
Unknown,04/05/2020,1,67,,2,1239
Unknown,03/05/2020,0,66,,5,1237
Unknown,02/05/2020,0,66,,9,1232
Unknown,01/05/2020,0,66,,15,1223
Unknown,30/04/2020,0,66,,18,1208
Unknown,29/04/2020,0,66,,12,1190
Unknown,28/04/2020,1,66,,6,1178
Unknown,27/04/2020,1,65,,33,1172
Unknown,26/04/2020,1,64,,11,1139
Unknown,25/04/2020,0,63,,9,1128
Unknown,24/04/2020,3,63,,32,1119
Unknown,23/04/2020,0,60,,33,1087
Unknown,22/04/2020,1,60,,16,1054
Unknown,21/04/2020,1,59,,10,1038
Unknown,20/04/2020,1,58,,19,1028
Unknown,19/04/2020,2,57,,7,1009
Unknown,18/04/2020,1,55,,9,1002
Unknown,17/04/2020,1,54,,7,993
Unknown,16/04/2020,0,53,,13,986
Unknown,15/04/2020,1,53,,8,973
Unknown,14/04/2020,3,52,,18,965
Unknown,13/04/2020,2,49,,8,947
Unknown,12/04/2020,2,47,,11,939
Unknown,11/04/2020,0,45,,6,928
Unknown,10/04/2020,1,45,,11,922
Unknown,09/04/2020,0,44,,13,911
Unknown,08/04/2020,1,44,,20,898
Unknown,07/04/2020,2,43,,19,878
Unknown,06/04/2020,1,41,,14,859
Unknown,05/04/2020,1,40,,5,845
Unknown,04/04/2020,1,39,,14,840
Unknown,03/04/2020,5,38,,30,826
Unknown,02/04/2020,1,33,,37,796
Unknown,01/04/2020,3,32,,42,759
Unknown,31/03/2020,2,29,,30,717
Unknown,30/03/2020,4,27,,35,687
Unknown,29/03/2020,1,23,,20,652
Unknown,28/03/2020,0,22,,18,632
Unknown,27/03/2020,5,22,,44,614
Unknown,26/03/2020,2,17,,35,570
Unknown,25/03/2020,5,15,,53,535
Unknown,24/03/2020,5,10,,38,482
Unknown,23/03/2020,1,5,,28,444
Unknown,22/03/2020,0,4,,13,416
Unknown,21/03/2020,0,4,,7,403
Unknown,20/03/2020,0,4,,18,396
Unknown,19/03/2020,0,4,,17,378
Unknown,18/03/2020,1,4,,13,361
Unknown,17/03/2020,0,3,,281,348
Unknown,16/03/2020,0,3,,2,67
Unknown,15/03/2020,0,3,,7,65
Unknown,14/03/2020,2,3,,4,58
Unknown,13/03/2020,0,1,,1,54
Unknown,12/03/2020,0,1,,5,53
Unknown,11/03/2020,0,1,,3,48
Unknown,10/03/2020,0,1,,1,45
Unknown,09/03/2020,0,1,,0,44
Unknown,08/03/2020,0,1,,0,44
Unknown,07/03/2020,1,1,,1,44
Unknown,06/03/2020,0,0,,1,43
Unknown,05/03/2020,0,0,,1,42
Unknown,04/03/2020,0,0,,0,41
Unknown,03/03/2020,0,0,,1,41
Unknown,02/03/2020,0,0,,1,40
Unknown,01/03/2020,0,0,,7,39
Unknown,29/02/2020,0,0,,1,32
Unknown,28/02/2020,0,0,,1,31
Unknown,27/02/2020,0,0,,6,30
Unknown,26/02/2020,0,0,,0,24
Unknown,25/02/2020,0,0,,2,24
Unknown,24/02/2020,0,0,,0,22
Unknown,23/02/2020,0,0,,2,22
Unknown,22/02/2020,0,0,,2,20
Unknown,21/02/2020,0,0,,1,18
Unknown,20/02/2020,0,0,,1,17
Unknown,19/02/2020,0,0,,1,16
Unknown,18/02/2020,0,0,,1,15
Unknown,17/02/2020,0,0,,0,14
Unknown,16/02/2020,0,0,,2,14
Unknown,15/02/2020,0,0,,1,12
Unknown,14/02/2020,0,0,,1,11
Unknown,13/02/2020,0,0,,1,10
Unknown,12/02/2020,0,0,,0,9
Unknown,11/02/2020,0,0,,0,9
Unknown,10/02/2020,0,0,,0,9
Unknown,09/02/2020,0,0,,1,9
Unknown,08/02/2020,0,0,,3,8
Unknown,07/02/2020,0,0,,0,5
Unknown,06/02/2020,0,0,,3,5
Unknown,05/02/2020,0,0,,0,2
Unknown,04/02/2020,0,0,,0,2
Unknown,03/02/2020,0,0,,2,2
Vale of Glamorgan,16/10/2020,0,1129,845.1,1,25407
Vale of Glamorgan,15/10/2020,0,1129,845.1,14,25406
Vale of Glamorgan,14/10/2020,3,1129,845.1,52,25392
Vale of Glamorgan,13/10/2020,11,1126,842.9,179,25340
Vale of Glamorgan,12/10/2020,15,1115,834.7,199,25161
Vale of Glamorgan,11/10/2020,2,1100,823.4,101,24962
Vale of Glamorgan,10/10/2020,10,1098,821.9,147,24861
Vale of Glamorgan,09/10/2020,19,1088,814.5,236,24714
Vale of Glamorgan,08/10/2020,13,1069,800.2,206,24478
Vale of Glamorgan,07/10/2020,14,1056,790.5,253,24272
Vale of Glamorgan,06/10/2020,8,1042,780,259,24019
Vale of Glamorgan,05/10/2020,13,1034,774,318,23760
Vale of Glamorgan,04/10/2020,13,1021,764.3,186,23442
Vale of Glamorgan,03/10/2020,14,1008,754.6,159,23256
Vale of Glamorgan,02/10/2020,12,994,744.1,268,23097
Vale of Glamorgan,01/10/2020,11,982,735.1,239,22829
Vale of Glamorgan,30/09/2020,13,971,726.9,328,22590
Vale of Glamorgan,29/09/2020,9,958,717.1,249,22262
Vale of Glamorgan,28/09/2020,10,949,710.4,260,22013
Vale of Glamorgan,27/09/2020,6,939,702.9,140,21753
Vale of Glamorgan,26/09/2020,14,933,698.4,187,21613
Vale of Glamorgan,25/09/2020,12,919,687.9,270,21426
Vale of Glamorgan,24/09/2020,12,907,679,298,21156
Vale of Glamorgan,23/09/2020,4,895,670,325,20858
Vale of Glamorgan,22/09/2020,7,891,667,239,20533
Vale of Glamorgan,21/09/2020,3,884,661.7,313,20294
Vale of Glamorgan,20/09/2020,6,881,659.5,209,19981
Vale of Glamorgan,19/09/2020,4,875,655,162,19772
Vale of Glamorgan,18/09/2020,11,871,652,270,19610
Vale of Glamorgan,17/09/2020,11,860,643.8,261,19340
Vale of Glamorgan,16/09/2020,3,849,635.5,329,19079
Vale of Glamorgan,15/09/2020,5,846,633.3,251,18750
Vale of Glamorgan,14/09/2020,1,841,629.6,266,18499
Vale of Glamorgan,13/09/2020,4,840,628.8,174,18233
Vale of Glamorgan,12/09/2020,3,836,625.8,197,18059
Vale of Glamorgan,11/09/2020,0,833,623.6,268,17862
Vale of Glamorgan,10/09/2020,3,833,623.6,322,17594
Vale of Glamorgan,09/09/2020,1,830,621.3,301,17272
Vale of Glamorgan,08/09/2020,1,829,620.6,204,16971
Vale of Glamorgan,07/09/2020,1,828,619.8,236,16767
Vale of Glamorgan,06/09/2020,2,827,619.1,131,16531
Vale of Glamorgan,05/09/2020,4,825,617.6,134,16400
Vale of Glamorgan,04/09/2020,1,821,614.6,247,16266
Vale of Glamorgan,03/09/2020,2,820,613.8,208,16019
Vale of Glamorgan,02/09/2020,2,818,612.3,284,15811
Vale of Glamorgan,01/09/2020,1,816,610.8,232,15527
Vale of Glamorgan,31/08/2020,4,815,610.1,138,15295
Vale of Glamorgan,30/08/2020,0,811,607.1,109,15157
Vale of Glamorgan,29/08/2020,1,811,607.1,124,15048
Vale of Glamorgan,28/08/2020,1,810,606.3,190,14924
Vale of Glamorgan,27/08/2020,5,809,605.6,156,14734
Vale of Glamorgan,26/08/2020,1,804,601.9,195,14578
Vale of Glamorgan,25/08/2020,0,803,601.1,164,14383
Vale of Glamorgan,24/08/2020,0,803,601.1,170,14219
Vale of Glamorgan,23/08/2020,0,803,601.1,78,14049
Vale of Glamorgan,22/08/2020,0,803,601.1,96,13971
Vale of Glamorgan,21/08/2020,1,803,601.1,176,13875
Vale of Glamorgan,20/08/2020,2,802,600.4,232,13699
Vale of Glamorgan,19/08/2020,1,800,598.9,205,13467
Vale of Glamorgan,18/08/2020,0,799,598.1,192,13262
Vale of Glamorgan,17/08/2020,0,799,598.1,216,13070
Vale of Glamorgan,16/08/2020,0,799,598.1,83,12854
Vale of Glamorgan,15/08/2020,0,799,598.1,109,12771
Vale of Glamorgan,14/08/2020,2,799,598.1,175,12662
Vale of Glamorgan,13/08/2020,0,797,596.6,147,12487
Vale of Glamorgan,12/08/2020,1,797,596.6,195,12340
Vale of Glamorgan,11/08/2020,4,796,595.9,171,12145
Vale of Glamorgan,10/08/2020,1,792,592.9,121,11974
Vale of Glamorgan,09/08/2020,0,791,592.1,53,11853
Vale of Glamorgan,08/08/2020,0,791,592.1,69,11800
Vale of Glamorgan,07/08/2020,0,791,592.1,151,11731
Vale of Glamorgan,06/08/2020,1,791,592.1,129,11580
Vale of Glamorgan,05/08/2020,0,790,591.4,165,11451
Vale of Glamorgan,04/08/2020,0,790,591.4,157,11286
Vale of Glamorgan,03/08/2020,1,790,591.4,166,11129
Vale of Glamorgan,02/08/2020,1,789,590.6,69,10963
Vale of Glamorgan,01/08/2020,0,788,589.9,54,10894
Vale of Glamorgan,31/07/2020,1,788,589.9,135,10840
Vale of Glamorgan,30/07/2020,2,787,589.1,85,10705
Vale of Glamorgan,29/07/2020,3,785,587.6,91,10620
Vale of Glamorgan,28/07/2020,0,782,585.4,116,10529
Vale of Glamorgan,27/07/2020,0,782,585.4,105,10413
Vale of Glamorgan,26/07/2020,0,782,585.4,45,10308
Vale of Glamorgan,25/07/2020,0,782,585.4,60,10263
Vale of Glamorgan,24/07/2020,1,782,585.4,151,10203
Vale of Glamorgan,23/07/2020,1,781,584.6,142,10052
Vale of Glamorgan,22/07/2020,2,780,583.9,167,9910
Vale of Glamorgan,21/07/2020,3,778,582.4,139,9743
Vale of Glamorgan,20/07/2020,3,775,580.1,103,9604
Vale of Glamorgan,19/07/2020,0,772,577.9,49,9501
Vale of Glamorgan,18/07/2020,0,772,577.9,77,9452
Vale of Glamorgan,17/07/2020,1,772,577.9,182,9375
Vale of Glamorgan,16/07/2020,0,771,577.2,75,9193
Vale of Glamorgan,15/07/2020,1,771,577.2,205,9118
Vale of Glamorgan,14/07/2020,1,770,576.4,97,8913
Vale of Glamorgan,13/07/2020,1,769,575.7,137,8816
Vale of Glamorgan,12/07/2020,0,768,574.9,43,8679
Vale of Glamorgan,11/07/2020,0,768,574.9,128,8636
Vale of Glamorgan,10/07/2020,3,768,574.9,174,8508
Vale of Glamorgan,09/07/2020,0,765,572.7,129,8334
Vale of Glamorgan,08/07/2020,0,765,572.7,188,8205
Vale of Glamorgan,07/07/2020,1,765,572.7,105,8017
Vale of Glamorgan,06/07/2020,2,764,571.9,185,7912
Vale of Glamorgan,05/07/2020,2,762,570.4,74,7727
Vale of Glamorgan,04/07/2020,0,760,568.9,90,7653
Vale of Glamorgan,03/07/2020,1,760,568.9,114,7563
Vale of Glamorgan,02/07/2020,1,759,568.2,117,7449
Vale of Glamorgan,01/07/2020,2,758,567.4,181,7332
Vale of Glamorgan,30/06/2020,2,756,565.9,104,7151
Vale of Glamorgan,29/06/2020,1,754,564.4,92,7047
Vale of Glamorgan,28/06/2020,0,753,563.7,42,6955
Vale of Glamorgan,27/06/2020,1,753,563.7,48,6913
Vale of Glamorgan,26/06/2020,0,752,562.9,72,6865
Vale of Glamorgan,25/06/2020,1,752,562.9,101,6793
Vale of Glamorgan,24/06/2020,0,751,562.2,129,6692
Vale of Glamorgan,23/06/2020,1,751,562.2,91,6563
Vale of Glamorgan,22/06/2020,7,750,561.4,102,6472
Vale of Glamorgan,21/06/2020,1,743,556.2,45,6370
Vale of Glamorgan,20/06/2020,3,742,555.4,70,6325
Vale of Glamorgan,19/06/2020,1,739,553.2,136,6255
Vale of Glamorgan,18/06/2020,3,738,552.4,88,6119
Vale of Glamorgan,17/06/2020,5,735,550.2,117,6031
Vale of Glamorgan,16/06/2020,1,730,546.5,85,5914
Vale of Glamorgan,15/06/2020,5,729,545.7,85,5829
Vale of Glamorgan,14/06/2020,5,724,542,60,5744
Vale of Glamorgan,13/06/2020,9,719,538.2,64,5684
Vale of Glamorgan,12/06/2020,6,710,531.5,73,5620
Vale of Glamorgan,11/06/2020,2,704,527,80,5547
Vale of Glamorgan,10/06/2020,5,702,525.5,100,5467
Vale of Glamorgan,09/06/2020,3,697,521.8,105,5367
Vale of Glamorgan,08/06/2020,6,694,519.5,101,5262
Vale of Glamorgan,07/06/2020,2,688,515,63,5161
Vale of Glamorgan,06/06/2020,1,686,513.5,79,5098
Vale of Glamorgan,05/06/2020,3,685,512.8,100,5019
Vale of Glamorgan,04/06/2020,2,682,510.5,147,4919
Vale of Glamorgan,03/06/2020,2,680,509,94,4772
Vale of Glamorgan,02/06/2020,3,678,507.5,87,4678
Vale of Glamorgan,01/06/2020,1,675,505.3,76,4591
Vale of Glamorgan,31/05/2020,2,674,504.5,66,4515
Vale of Glamorgan,30/05/2020,3,672,503,73,4449
Vale of Glamorgan,29/05/2020,4,669,500.8,145,4376
Vale of Glamorgan,28/05/2020,4,665,497.8,51,4231
Vale of Glamorgan,27/05/2020,6,661,494.8,130,4180
Vale of Glamorgan,26/05/2020,5,655,490.3,163,4050
Vale of Glamorgan,25/05/2020,8,650,486.6,109,3887
Vale of Glamorgan,24/05/2020,5,642,480.6,54,3778
Vale of Glamorgan,23/05/2020,2,637,476.8,115,3724
Vale of Glamorgan,22/05/2020,7,635,475.3,209,3609
Vale of Glamorgan,21/05/2020,4,628,470.1,86,3400
Vale of Glamorgan,20/05/2020,5,624,467.1,74,3314
Vale of Glamorgan,19/05/2020,8,619,463.4,96,3240
Vale of Glamorgan,18/05/2020,5,611,457.4,152,3144
Vale of Glamorgan,17/05/2020,3,606,453.6,123,2992
Vale of Glamorgan,16/05/2020,5,603,451.4,218,2869
Vale of Glamorgan,15/05/2020,4,598,447.6,94,2651
Vale of Glamorgan,14/05/2020,5,594,444.7,47,2557
Vale of Glamorgan,13/05/2020,5,589,440.9,51,2510
Vale of Glamorgan,12/05/2020,2,584,437.2,41,2459
Vale of Glamorgan,11/05/2020,6,582,435.7,36,2418
Vale of Glamorgan,10/05/2020,0,576,431.2,24,2382
Vale of Glamorgan,09/05/2020,2,576,431.2,21,2358
Vale of Glamorgan,08/05/2020,3,574,429.7,39,2337
Vale of Glamorgan,07/05/2020,5,571,427.4,49,2298
Vale of Glamorgan,06/05/2020,3,566,423.7,55,2249
Vale of Glamorgan,05/05/2020,6,563,421.4,61,2194
Vale of Glamorgan,04/05/2020,4,557,417,62,2133
Vale of Glamorgan,03/05/2020,6,553,414,34,2071
Vale of Glamorgan,02/05/2020,7,547,409.5,56,2037
Vale of Glamorgan,01/05/2020,4,540,404.2,72,1981
Vale of Glamorgan,30/04/2020,7,536,401.2,40,1909
Vale of Glamorgan,29/04/2020,8,529,396,51,1869
Vale of Glamorgan,28/04/2020,4,521,390,52,1818
Vale of Glamorgan,27/04/2020,9,517,387,51,1766
Vale of Glamorgan,26/04/2020,7,508,380.3,28,1715
Vale of Glamorgan,25/04/2020,7,501,375,26,1687
Vale of Glamorgan,24/04/2020,14,494,369.8,81,1661
Vale of Glamorgan,23/04/2020,8,480,359.3,50,1580
Vale of Glamorgan,22/04/2020,8,472,353.3,36,1530
Vale of Glamorgan,21/04/2020,14,464,347.3,57,1494
Vale of Glamorgan,20/04/2020,12,450,336.9,44,1437
Vale of Glamorgan,19/04/2020,14,438,327.9,36,1393
Vale of Glamorgan,18/04/2020,7,424,317.4,47,1357
Vale of Glamorgan,17/04/2020,10,417,312.2,53,1310
Vale of Glamorgan,16/04/2020,12,407,304.7,49,1257
Vale of Glamorgan,15/04/2020,19,395,295.7,55,1208
Vale of Glamorgan,14/04/2020,18,376,281.5,50,1153
Vale of Glamorgan,13/04/2020,12,358,268,35,1103
Vale of Glamorgan,12/04/2020,16,346,259,30,1068
Vale of Glamorgan,11/04/2020,8,330,247,27,1038
Vale of Glamorgan,10/04/2020,17,322,241,39,1011
Vale of Glamorgan,09/04/2020,26,305,228.3,49,972
Vale of Glamorgan,08/04/2020,14,279,208.9,56,923
Vale of Glamorgan,07/04/2020,22,265,198.4,48,867
Vale of Glamorgan,06/04/2020,27,243,181.9,59,819
Vale of Glamorgan,05/04/2020,19,216,161.7,33,760
Vale of Glamorgan,04/04/2020,16,197,147.5,33,727
Vale of Glamorgan,03/04/2020,13,181,135.5,40,694
Vale of Glamorgan,02/04/2020,19,168,125.8,48,654
Vale of Glamorgan,01/04/2020,18,149,111.5,51,606
Vale of Glamorgan,31/03/2020,14,131,98.1,49,555
Vale of Glamorgan,30/03/2020,18,117,87.6,47,506
Vale of Glamorgan,29/03/2020,11,99,74.1,37,459
Vale of Glamorgan,28/03/2020,18,88,65.9,39,422
Vale of Glamorgan,27/03/2020,9,70,52.4,38,383
Vale of Glamorgan,26/03/2020,17,61,45.7,48,345
Vale of Glamorgan,25/03/2020,10,44,32.9,30,297
Vale of Glamorgan,24/03/2020,17,34,25.5,70,267
Vale of Glamorgan,23/03/2020,5,17,12.7,27,197
Vale of Glamorgan,22/03/2020,1,12,9,13,170
Vale of Glamorgan,21/03/2020,5,11,8.2,25,157
Vale of Glamorgan,20/03/2020,1,6,4.5,25,132
Vale of Glamorgan,19/03/2020,2,5,3.7,17,107
Vale of Glamorgan,18/03/2020,2,3,2.2,7,90
Vale of Glamorgan,17/03/2020,0,1,0.7,14,83
Vale of Glamorgan,16/03/2020,0,1,0.7,6,69
Vale of Glamorgan,15/03/2020,0,1,0.7,6,63
Vale of Glamorgan,14/03/2020,1,1,0.7,8,57
Vale of Glamorgan,13/03/2020,0,0,0,13,49
Vale of Glamorgan,12/03/2020,0,0,0,2,36
Vale of Glamorgan,11/03/2020,0,0,0,6,34
Vale of Glamorgan,10/03/2020,0,0,0,0,28
Vale of Glamorgan,09/03/2020,0,0,0,0,28
Vale of Glamorgan,08/03/2020,0,0,0,0,28
Vale of Glamorgan,07/03/2020,0,0,0,0,28
Vale of Glamorgan,06/03/2020,0,0,0,1,28
Vale of Glamorgan,05/03/2020,0,0,0,3,27
Vale of Glamorgan,04/03/2020,0,0,0,0,24
Vale of Glamorgan,03/03/2020,0,0,0,4,24
Vale of Glamorgan,02/03/2020,0,0,0,4,20
Vale of Glamorgan,01/03/2020,0,0,0,0,16
Vale of Glamorgan,29/02/2020,0,0,0,2,16
Vale of Glamorgan,28/02/2020,0,0,0,0,14
Vale of Glamorgan,27/02/2020,0,0,0,1,14
Vale of Glamorgan,26/02/2020,0,0,0,3,13
Vale of Glamorgan,25/02/2020,0,0,0,0,10
Vale of Glamorgan,24/02/2020,0,0,0,0,10
Vale of Glamorgan,23/02/2020,0,0,0,0,10
Vale of Glamorgan,22/02/2020,0,0,0,0,10
Vale of Glamorgan,21/02/2020,0,0,0,0,10
Vale of Glamorgan,20/02/2020,0,0,0,0,10
Vale of Glamorgan,19/02/2020,0,0,0,2,10
Vale of Glamorgan,18/02/2020,0,0,0,1,8
Vale of Glamorgan,17/02/2020,0,0,0,0,7
Vale of Glamorgan,16/02/2020,0,0,0,0,7
Vale of Glamorgan,15/02/2020,0,0,0,1,7
Vale of Glamorgan,14/02/2020,0,0,0,0,6
Vale of Glamorgan,13/02/2020,0,0,0,0,6
Vale of Glamorgan,12/02/2020,0,0,0,1,6
Vale of Glamorgan,11/02/2020,0,0,0,1,5
Vale of Glamorgan,10/02/2020,0,0,0,0,4
Vale of Glamorgan,09/02/2020,0,0,0,1,4
Vale of Glamorgan,08/02/2020,0,0,0,3,3
Vale of Glamorgan,07/02/2020,0,0,0,0,0
Vale of Glamorgan,06/02/2020,0,0,0,0,0
Vale of Glamorgan,05/02/2020,0,0,0,0,0
Vale of Glamorgan,04/02/2020,0,0,0,0,0
Vale of Glamorgan,03/02/2020,0,0,0,0,0
Wrexham,16/10/2020,0,2090,1537.3,4,32386
Wrexham,15/10/2020,1,2090,1537.3,33,32382
Wrexham,14/10/2020,13,2089,1536.5,103,32349
Wrexham,13/10/2020,40,2076,1527,257,32246
Wrexham,12/10/2020,42,2036,1497.5,438,31989
Wrexham,11/10/2020,16,1994,1466.6,158,31551
Wrexham,10/10/2020,32,1978,1454.9,192,31393
Wrexham,09/10/2020,48,1946,1431.3,466,31201
Wrexham,08/10/2020,54,1898,1396,477,30735
Wrexham,07/10/2020,30,1844,1356.3,416,30258
Wrexham,06/10/2020,53,1814,1334.2,482,29842
Wrexham,05/10/2020,31,1761,1295.3,389,29360
Wrexham,04/10/2020,39,1730,1272.5,250,28971
Wrexham,03/10/2020,29,1691,1243.8,205,28721
Wrexham,02/10/2020,27,1662,1222.4,349,28516
Wrexham,01/10/2020,28,1635,1202.6,273,28167
Wrexham,30/09/2020,22,1607,1182,317,27894
Wrexham,29/09/2020,11,1585,1165.8,309,27577
Wrexham,28/09/2020,21,1574,1157.7,307,27268
Wrexham,27/09/2020,14,1553,1142.3,171,26961
Wrexham,26/09/2020,14,1539,1132,183,26790
Wrexham,25/09/2020,6,1525,1121.7,268,26607
Wrexham,24/09/2020,12,1519,1117.3,240,26339
Wrexham,23/09/2020,6,1507,1108.4,289,26099
Wrexham,22/09/2020,9,1501,1104,265,25810
Wrexham,21/09/2020,4,1492,1097.4,297,25545
Wrexham,20/09/2020,3,1488,1094.5,143,25248
Wrexham,19/09/2020,0,1485,1092.3,147,25105
Wrexham,18/09/2020,2,1485,1092.3,302,24958
Wrexham,17/09/2020,2,1483,1090.8,248,24656
Wrexham,16/09/2020,2,1481,1089.3,289,24408
Wrexham,15/09/2020,3,1479,1087.8,270,24119
Wrexham,14/09/2020,5,1476,1085.6,337,23849
Wrexham,13/09/2020,0,1471,1082,93,23512
Wrexham,12/09/2020,5,1471,1082,140,23419
Wrexham,11/09/2020,1,1466,1078.3,276,23279
Wrexham,10/09/2020,2,1465,1077.5,291,23003
Wrexham,09/09/2020,4,1463,1076.1,340,22712
Wrexham,08/09/2020,6,1459,1073.1,277,22372
Wrexham,07/09/2020,8,1453,1068.7,261,22095
Wrexham,06/09/2020,8,1445,1062.8,154,21834
Wrexham,05/09/2020,4,1437,1057,133,21680
Wrexham,04/09/2020,11,1433,1054,240,21547
Wrexham,03/09/2020,1,1422,1045.9,197,21307
Wrexham,02/09/2020,7,1421,1045.2,262,21110
Wrexham,01/09/2020,2,1414,1040,292,20848
Wrexham,31/08/2020,1,1412,1038.6,215,20556
Wrexham,30/08/2020,3,1411,1037.8,83,20341
Wrexham,29/08/2020,1,1408,1035.6,81,20258
Wrexham,28/08/2020,0,1407,1034.9,262,20177
Wrexham,27/08/2020,2,1407,1034.9,311,19915
Wrexham,26/08/2020,0,1405,1033.4,238,19604
Wrexham,25/08/2020,3,1405,1033.4,251,19366
Wrexham,24/08/2020,1,1402,1031.2,243,19115
Wrexham,23/08/2020,1,1401,1030.5,118,18872
Wrexham,22/08/2020,2,1400,1029.7,106,18754
Wrexham,21/08/2020,0,1398,1028.3,190,18648
Wrexham,20/08/2020,2,1398,1028.3,181,18458
Wrexham,19/08/2020,1,1396,1026.8,241,18277
Wrexham,18/08/2020,3,1395,1026.1,155,18036
Wrexham,17/08/2020,1,1392,1023.9,209,17881
Wrexham,16/08/2020,2,1391,1023.1,71,17672
Wrexham,15/08/2020,4,1389,1021.6,124,17601
Wrexham,14/08/2020,0,1385,1018.7,161,17477
Wrexham,13/08/2020,3,1385,1018.7,141,17316
Wrexham,12/08/2020,7,1382,1016.5,209,17175
Wrexham,11/08/2020,3,1375,1011.3,157,16966
Wrexham,10/08/2020,2,1372,1009.1,224,16809
Wrexham,09/08/2020,1,1370,1007.7,101,16585
Wrexham,08/08/2020,2,1369,1006.9,102,16484
Wrexham,07/08/2020,7,1367,1005.5,214,16382
Wrexham,06/08/2020,9,1360,1000.3,187,16168
Wrexham,05/08/2020,5,1351,993.7,191,15981
